genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
bin120.fa	BL090421.clean.bam	BL130115.clean.bam	0.9253728000467503	792745	642	0	1.0	0.9991901557247286	0.9231361324340438
bin120.fa	BL090421.clean.bam	BL130206.clean.bam	0.9253071149462168	793208	627	0	1.0	0.9992095389859911	0.9236752869280072
bin120.fa	BL090421.clean.bam	BL130312.clean.bam	0.9243522303284102	789802	720	4	0.9999949354395152	0.9990883791127396	0.9197090661797586
bin120.fa	BL090421.clean.bam	BL131105.clean.bam	0.92249488702104	788221	711	3	0.9999961939608308	0.9990979687168954	0.9178680224325533
bin120.fa	BL090421.clean.bam	BL131204.clean.bam	0.925489847409301	793175	652	0	1.0	0.9991779872033284	0.9236368590699061
bin120.fa	BL090421.clean.bam	BL140114.clean.bam	0.9252551535189463	791490	680	1	0.9999987365601587	0.9991408609079079	0.9216747093456551
bin120.fa	BL090421.clean.bam	BL140211.clean.bam	0.9253429618235209	793178	635	0	1.0	0.9991994230803174	0.9236403525115516
bin120.fa	BL090421.clean.bam	BL140310.clean.bam	0.9235066456600153	789630	711	3	0.999996200752251	0.9990995782834998	0.9195087755254137
bin120.fa	BL090421.clean.bam	BL140407.clean.bam	0.7922197524904786	658827	656	9	0.9999863393576766	0.9990042909595387	0.7671912263377553
bin120.fa	BL090421.clean.bam	BL141216.clean.bam	0.9258739757745262	793144	761	1	0.9999987391949003	0.9990405273191248	0.923600760172902
bin120.fa	BL090421.clean.bam	BL150113.clean.bam	0.9251796733619012	793207	654	0	1.0	0.999175498955506	0.9236741224474586
bin120.fa	BL090421.clean.bam	BL150210.clean.bam	0.925678117228889	793186	696	0	1.0	0.9991225261161947	0.9236496683559398
bin120.fa	BL090421.clean.bam	BL150310.clean.bam	0.9254632209776638	793189	682	0	1.0	0.9991401797049632	0.9236531617975854
bin120.fa	BL090421.clean.bam	BL150707.clean.bam	0.9210799378171538	786890	744	3	0.9999961875230338	0.9990545057123613	0.9163180988224773
bin120.fa	BL090421.clean.bam	BL151110.clean.bam	0.9104763187357052	775087	789	6	0.9999922589335133	0.998982049756995	0.902573734908332
bin120.fa	BL090421.clean.bam	BL151215.clean.bam	0.9250543952522405	793208	678	0	1.0	0.9991452431140382	0.9236752869280072
bin120.fa	BL090421.clean.bam	SO090105.clean.bam	0.9255857283436191	793181	621	1	0.9999987392537139	0.9992170765562968	0.9236438459531972
bin120.fa	BL090421.clean.bam	SO090209.clean.bam	0.9256179861439007	792837	597	1	0.9999987387066951	0.9992470078969574	0.9232432646445073
bin120.fa	BL090421.clean.bam	SO090323.clean.bam	0.9251008405923592	791615	632	1	0.9999987367596622	0.9992016321065165	0.9218202694142197
bin120.fa	BL090421.clean.bam	SO091116.clean.bam	0.9250071097933414	793208	595	0	1.0	0.999249881493883	0.9236752869280072
bin120.fa	BL090421.clean.bam	SO091216.clean.bam	0.9252695438247343	793179	643	0	1.0	0.9991893380939233	0.9236415169921002
bin120.fa	BL090421.clean.bam	SO100111.clean.bam	0.9257370157435914	792864	661	0	1.0	0.9991663135165678	0.9232747056193173
bin120.fa	BL090421.clean.bam	SO100215.clean.bam	0.8654530136935401	730123	756	9	0.9999876733098396	0.9989645580265243	0.8502140315248174
bin120.fa	BL090421.clean.bam	SO100315.clean.bam	0.9254048428485225	793112	665	0	1.0	0.9991615307800159	0.9235634967953495
bin120.fa	BL090421.clean.bam	SO101027.clean.bam	0.9252689857667158	791209	761	3	0.9999962083343339	0.9990381808093689	0.9213474903115219
bin120.fa	BL090421.clean.bam	SO101115.clean.bam	0.9252932231490253	793206	694	0	1.0	0.9991250696540369	0.9236729579669101
bin120.fa	BL090421.clean.bam	SO101206.clean.bam	0.9254485255194095	793065	761	0	1.0	0.9990404317426692	0.9235087662095692
bin120.fa	BL090421.clean.bam	SO110117.clean.bam	0.9252043563793014	793208	696	0	1.0	0.999122550453349	0.9236752869280072
bin120.fa	BL090421.clean.bam	SO110207.clean.bam	0.9231140200697577	788746	694	3	0.9999961964941819	0.9991201223207471	0.9184793747205247
bin120.fa	BL090421.clean.bam	SO110309.clean.bam	0.9244448575587769	790884	743	0	1.0	0.9990605449092408	0.9209690341332538
bin120.fa	BL090421.clean.bam	SO111123.clean.bam	0.925258976390108	793208	614	0	1.0	0.9992259281298221	0.9236752869280072
bin120.fa	BL090421.clean.bam	SO111206.clean.bam	0.925256011993848	793206	605	1	0.9999987392934496	0.9992372725370207	0.9236729579669101
bin120.fa	BL090421.clean.bam	SO121212.clean.bam	0.5384760446137298	435296	515	11	0.9999747298390061	0.9988168970080129	0.5068937248472202
bin120.fa	BL090421.clean.bam	SO130115.clean.bam	0.5904937228898243	480350	703	36	0.9999250546476528	0.9985364838138857	0.5593582314801013
bin120.fa	BL090421.clean.bam	SO140113.clean.bam	0.925303479128666	793195	591	1	0.9999987392759662	0.9992549120960167	0.9236601486808764
bin120.fa	BL090421.clean.bam	SO140224.clean.bam	0.7368751497854126	613312	656	13	0.9999788036105604	0.9989303975790462	0.7141898941720077
bin120.fa	BL090421.clean.bam	SO150108.clean.bam	0.8220912357688005	690165	686	8	0.9999884085689654	0.9990060347887824	0.8036837177671784
bin120.fa	BL090421.clean.bam	SO150122.clean.bam	0.5718742294239357	463097	497	18	0.9999611312532796	0.998926790715552	0.539267448576539
bin120.fa	BL090421.clean.bam	SO150309.clean.bam	0.9256449696695475	792510	704	2	0.9999974763725379	0.9991116831333359	0.9228624795051423
bin120.fa	BL090421.clean.bam	SO150413.clean.bam	0.9258256328113104	793162	653	0	1.0	0.9991767129539741	0.9236217208227754
bin120.fa	BL090421.clean.bam	SO151109.clean.bam	0.8714623105259249	736243	769	12	0.9999837010334903	0.9989555078961702	0.857340652481741
bin120.fa	BL090421.clean.bam	SO151214.clean.bam	0.9250927539366101	793199	674	0	1.0	0.9991502762862787	0.9236648066030705
bin120.fa	BL091105.clean.bam	BL091222.clean.bam	0.9993611451183352	857820	402	0	1.0	0.9995313702175281	0.9989147041287822
bin120.fa	BL091105.clean.bam	BL100120.clean.bam	0.9987691589558879	857314	474	0	1.0	0.9994471103936248	0.9983254769712326
bin120.fa	BL091105.clean.bam	BL100217.clean.bam	0.9984982908534271	857076	505	0	1.0	0.9994107873747485	0.9980483306006857
bin120.fa	BL091105.clean.bam	BL100525.clean.bam	0.8411557367623234	718812	613	0	1.0	0.9991472039977073	0.8370425920405425
bin120.fa	BL091105.clean.bam	BL101019.clean.bam	0.6761482843212547	571471	509	0	1.0	0.9991093161332771	0.6654668635415114
bin120.fa	BL091105.clean.bam	BL101116.clean.bam	0.9640965995281543	827276	668	0	1.0	0.9991925306669116	0.9633468102548814
bin120.fa	BL091105.clean.bam	BL101214.clean.bam	0.9991411924624245	857634	465	0	1.0	0.9994578106744835	0.9986981107467581
bin120.fa	BL091105.clean.bam	BL110112.clean.bam	0.999365598384727	857837	456	0	1.0	0.999468430482714	0.998934500298107
bin120.fa	BL091105.clean.bam	BL110208.clean.bam	0.9966948197780908	855528	529	0	1.0	0.9993816683965925	0.9962457147115814
bin120.fa	BL091105.clean.bam	BL110314.clean.bam	0.9987019060403761	857264	497	0	1.0	0.9994202486048639	0.9982672529438068
bin120.fa	BL091105.clean.bam	BL111129.clean.bam	0.9993142603017552	857911	479	0	1.0	0.9994416670260668	0.9990206718586973
bin120.fa	BL091105.clean.bam	BL111219.clean.bam	0.9992673053739319	857741	415	0	1.0	0.9995161709653614	0.9988227101654494
bin120.fa	BL091105.clean.bam	BL120110.clean.bam	0.9995578909075279	858027	433	2	0.99999766907102	0.9994953538758105	0.9991557516023253
bin120.fa	BL091105.clean.bam	BL120214.clean.bam	0.9994276742332235	857880	419	0	1.0	0.9995115867021028	0.9989845729616933
bin120.fa	BL091105.clean.bam	BL120411.clean.bam	0.9463912114522837	811803	1525	4	0.9999950726962084	0.9981214654294207	0.9453288027276793
bin120.fa	BL091105.clean.bam	BL121106.clean.bam	0.9840394851762312	844625	581	0	1.0	0.9993121207636525	0.9835493832911015
bin120.fa	BL091105.clean.bam	BL121211.clean.bam	0.9996508816295324	858073	420	0	1.0	0.9995105311552747	0.999209317707557
bin120.fa	BL091105.clean.bam	BL130115.clean.bam	0.9983738229983417	856983	483	1	0.9999988331157094	0.9994363948876466	0.9979400339096736
bin120.fa	BL091105.clean.bam	BL130206.clean.bam	0.9995156757782588	857987	376	3	0.9999965034435254	0.9995617649218461	0.9991091723803845
bin120.fa	BL091105.clean.bam	BL130312.clean.bam	0.9924872193873147	851893	555	0	1.0	0.9993485097306821	0.9920128279177225
bin120.fa	BL091105.clean.bam	BL131105.clean.bam	0.9907090686929385	850380	547	0	1.0	0.9993567581551777	0.9902509688478164
bin120.fa	BL091105.clean.bam	BL131204.clean.bam	0.999281570969267	857755	441	1	0.9999988341659332	0.9994858671765248	0.9988390128931286
bin120.fa	BL091105.clean.bam	BL140114.clean.bam	0.9955304678378718	854522	503	0	1.0	0.9994113668226213	0.9950742472797734
bin120.fa	BL091105.clean.bam	BL140211.clean.bam	0.9993910801499363	857879	421	0	1.0	0.9995092548016679	0.9989834084811448
bin120.fa	BL091105.clean.bam	BL140310.clean.bam	0.9930203018918735	852363	495	0	1.0	0.9994192615118207	0.9925601337755254
bin120.fa	BL091105.clean.bam	BL140407.clean.bam	0.8264107771423571	705066	567	0	1.0	0.9991958199657904	0.821035642420629
bin120.fa	BL091105.clean.bam	BL141216.clean.bam	0.9988250148876405	857364	522	0	1.0	0.999391157081473	0.9983837009986585
bin120.fa	BL091105.clean.bam	BL150113.clean.bam	0.9996705410572488	858105	403	0	1.0	0.999530360503668	0.9992465810851096
bin120.fa	BL091105.clean.bam	BL150210.clean.bam	0.9991141341254942	857623	491	0	1.0	0.9994274873691588	0.9986853014607244
bin120.fa	BL091105.clean.bam	BL150310.clean.bam	0.9993752920980208	857841	460	0	1.0	0.9994637700925929	0.9989391582203011
bin120.fa	BL091105.clean.bam	BL150707.clean.bam	0.9890959047096286	848983	544	0	1.0	0.9993592333415392	0.9886241895215382
bin120.fa	BL091105.clean.bam	BL151110.clean.bam	0.9722814814724826	834441	610	0	1.0	0.9992689716828391	0.9716903133850052
bin120.fa	BL091105.clean.bam	BL151215.clean.bam	0.9997407316694252	858193	416	1	0.9999988347609454	0.9995152605532788	0.999349055373379
bin120.fa	BL091105.clean.bam	SO090105.clean.bam	0.9992045734741295	857694	460	0	1.0	0.9994636781882583	0.9987679795796691
bin120.fa	BL091105.clean.bam	SO090209.clean.bam	0.9983833548793031	856980	447	0	1.0	0.9994784008961702	0.997936540468028
bin120.fa	BL091105.clean.bam	SO090323.clean.bam	0.9959939082069729	854932	500	0	1.0	0.999415158164626	0.9955516843046653
bin120.fa	BL091105.clean.bam	SO091116.clean.bam	0.9998208237696546	858248	317	2	0.9999976696712373	0.999630642891099	0.9994131018035475
bin120.fa	BL091105.clean.bam	SO091216.clean.bam	0.9995115260830052	857968	393	0	1.0	0.999541940958171	0.9990870472499628
bin120.fa	BL091105.clean.bam	SO100111.clean.bam	0.9983165482166221	856915	473	0	1.0	0.9994480199319652	0.9978608492323744
bin120.fa	BL091105.clean.bam	SO100215.clean.bam	0.9146227597835083	783919	628	0	1.0	0.9991988968247995	0.9128584271128335
bin120.fa	BL091105.clean.bam	SO100315.clean.bam	0.9992138701590492	857706	446	0	1.0	0.9994800083012128	0.9987819533462513
bin120.fa	BL091105.clean.bam	SO101027.clean.bam	0.9948403056074645	853930	562	0	1.0	0.9993418664293326	0.9943848747950514
bin120.fa	BL091105.clean.bam	SO101115.clean.bam	0.9995382559291967	857991	436	0	1.0	0.9994918361614515	0.9991138303025786
bin120.fa	BL091105.clean.bam	SO101206.clean.bam	0.9990607068762973	857570	496	0	1.0	0.9994216215585899	0.998623583991653
bin120.fa	BL091105.clean.bam	SO110117.clean.bam	0.9996186524090779	858073	430	0	1.0	0.9994988771351622	0.999209317707557
bin120.fa	BL091105.clean.bam	SO110207.clean.bam	0.9913104369482316	850894	518	0	1.0	0.9993912285196511	0.9908495118497541
bin120.fa	BL091105.clean.bam	SO110309.clean.bam	0.9949704587348245	854037	544	0	1.0	0.999363025255346	0.9945094742137427
bin120.fa	BL091105.clean.bam	SO111123.clean.bam	0.9996428941245112	858057	371	0	1.0	0.9995676277916269	0.9991906860187807
bin120.fa	BL091105.clean.bam	SO111206.clean.bam	0.9995669833637629	858026	398	1	0.9999988345341516	0.999536144592355	0.9991545871217767
bin120.fa	BL091105.clean.bam	SO121212.clean.bam	0.5493414627308766	464502	458	0	1.0	0.9990139977868772	0.5409035437472053
bin120.fa	BL091105.clean.bam	SO130115.clean.bam	0.6076892814889537	514371	644	11	0.9999786146575137	0.9987479854035317	0.5989750242211954
bin120.fa	BL091105.clean.bam	SO140113.clean.bam	0.9995261552615231	857980	383	0	1.0	0.9995536026480804	0.999101021016545
bin120.fa	BL091105.clean.bam	SO140224.clean.bam	0.7698913225660639	657900	550	0	1.0	0.9991640066879465	0.76611175286928
bin120.fa	BL091105.clean.bam	SO150108.clean.bam	0.8643713500276559	740374	574	0	1.0	0.9992247161569693	0.8621511216276644
bin120.fa	BL091105.clean.bam	SO150122.clean.bam	0.5848671710599536	494640	443	0	1.0	0.9991043991589843	0.5759986585184081
bin120.fa	BL091105.clean.bam	SO150309.clean.bam	0.997538825490108	856265	517	0	1.0	0.9993962149568183	0.9971039368758384
bin120.fa	BL091105.clean.bam	SO150413.clean.bam	0.9989395970802681	857455	411	0	1.0	0.9995206745543498	0.9984896687285736
bin120.fa	BL091105.clean.bam	SO151109.clean.bam	0.9222656168684434	790653	666	0	1.0	0.9991576582900463	0.9207000391265464
bin120.fa	BL091105.clean.bam	SO151214.clean.bam	0.9997336173957752	858163	417	1	0.9999988347202104	0.999514078327777	0.9993141209569235
bin120.fa	BL091222.clean.bam	BL100120.clean.bam	0.999067850939577	857176	505	0	1.0	0.9994108561135636	0.9981647786555373
bin120.fa	BL091222.clean.bam	BL100217.clean.bam	0.9986841064497977	856890	561	0	1.0	0.9993453068655254	0.9978317372186615
bin120.fa	BL091222.clean.bam	BL100525.clean.bam	0.8416108343967289	718778	668	0	1.0	0.9990706449000943	0.837002999701893
bin120.fa	BL091222.clean.bam	BL101019.clean.bam	0.6765960768665334	571470	539	0	1.0	0.9990568183806674	0.6654656990609629
bin120.fa	BL091222.clean.bam	BL101116.clean.bam	0.964652476253316	827255	728	0	1.0	0.999119981142453	0.9633223561633626
bin120.fa	BL091222.clean.bam	BL101214.clean.bam	0.9992951256537679	857434	546	2	0.9999976674589531	0.9993632162941988	0.9984652146370547
bin120.fa	BL091222.clean.bam	BL110112.clean.bam	0.9993777491526012	857576	499	1	0.9999988339225911	0.9994181273729675	0.9986305708749441
bin120.fa	BL091222.clean.bam	BL110208.clean.bam	0.9971731074240813	855468	616	0	1.0	0.9992799263093418	0.9961758458786705
bin120.fa	BL091222.clean.bam	BL110314.clean.bam	0.9988211966358466	857049	595	0	1.0	0.9993057573137591	0.9980168896258756
bin120.fa	BL091222.clean.bam	BL111129.clean.bam	0.9992536905619978	857618	570	0	1.0	0.9993353684274351	0.9986794790579818
bin120.fa	BL091222.clean.bam	BL111219.clean.bam	0.9993930261948932	857529	492	1	0.99999883385868	0.999426258470559	0.9985758402891638
bin120.fa	BL091222.clean.bam	BL120110.clean.bam	0.9994491613121979	857714	501	0	1.0	0.999415889212488	0.9987912691906394
bin120.fa	BL091222.clean.bam	BL120214.clean.bam	0.9994281391491785	857614	522	0	1.0	0.9993913345631018	0.9986748211357878
bin120.fa	BL091222.clean.bam	BL120411.clean.bam	0.9469427343850957	811784	1562	3	0.9999963044356627	0.9980758428350399	0.9453066775972574
bin120.fa	BL091222.clean.bam	BL121106.clean.bam	0.9845140393095316	844568	681	0	1.0	0.9991936706103002	0.983483007899836
bin120.fa	BL091222.clean.bam	BL121211.clean.bam	0.9994606580289956	857725	517	0	1.0	0.9993972427059955	0.9988040784766731
bin120.fa	BL091222.clean.bam	BL130115.clean.bam	0.9986203536085451	856823	549	0	1.0	0.9993592608975249	0.9977537170219108
bin120.fa	BL091222.clean.bam	BL130206.clean.bam	0.9994774479314035	857704	449	1	0.9999988340966114	0.9994765093785268	0.9987796243851542
bin120.fa	BL091222.clean.bam	BL130312.clean.bam	0.9927798307164813	851754	644	0	1.0	0.9992439131486321	0.9918509651214786
bin120.fa	BL091222.clean.bam	BL131105.clean.bam	0.9911814285152658	850318	647	0	1.0	0.9992391081924644	0.9901787710538084
bin120.fa	BL091222.clean.bam	BL131204.clean.bam	0.999379291607131	857531	506	1	0.9999988338613998	0.99940993386828	0.9985781692502609
bin120.fa	BL091222.clean.bam	BL140114.clean.bam	0.9960182832622245	854466	573	1	0.999998829678419	0.9993294057341077	0.9950090363690565
bin120.fa	BL091222.clean.bam	BL140211.clean.bam	0.9994398015374668	857634	502	1	0.9999988340014505	0.9994146687281521	0.9986981107467581
bin120.fa	BL091222.clean.bam	BL140310.clean.bam	0.9934779280919571	852294	568	0	1.0	0.9993335633009267	0.9924797846176777
bin120.fa	BL091222.clean.bam	BL140407.clean.bam	0.8269315573294617	705066	579	0	1.0	0.9991788002825267	0.821035642420629
bin120.fa	BL091222.clean.bam	BL141216.clean.bam	0.9991995577113524	857259	570	0	1.0	0.9993350900952921	0.9982614305410642
bin120.fa	BL091222.clean.bam	BL150113.clean.bam	0.9995573728828331	857790	505	0	1.0	0.9994112778185803	0.9988797697123267
bin120.fa	BL091222.clean.bam	BL150210.clean.bam	0.9993734371779551	857468	520	0	1.0	0.9993935633749598	0.9985048069757043
bin120.fa	BL091222.clean.bam	BL150310.clean.bam	0.9993690845930044	857572	526	0	1.0	0.9993866404220287	0.99862591295275
bin120.fa	BL091222.clean.bam	BL150707.clean.bam	0.9896449626765422	848955	634	0	1.0	0.999253199521765	0.9885915840661798
bin120.fa	BL091222.clean.bam	BL151110.clean.bam	0.9727041231909113	834363	694	0	1.0	0.9991682277378071	0.971599483902221
bin120.fa	BL091222.clean.bam	BL151215.clean.bam	0.9994829345171374	857816	508	0	1.0	0.9994077984089829	0.9989100462065882
bin120.fa	BL091222.clean.bam	SO090105.clean.bam	0.9995423063105433	857573	529	1	0.9999988339185119	0.9993831428927916	0.9986270774332986
bin120.fa	BL091222.clean.bam	SO090209.clean.bam	0.9988258650865449	856904	523	0	1.0	0.9993896632528264	0.9978480399463407
bin120.fa	BL091222.clean.bam	SO090323.clean.bam	0.9962806323492752	854790	583	0	1.0	0.9993179611366535	0.995386328066776
bin120.fa	BL091222.clean.bam	SO091116.clean.bam	0.9994539074642759	857824	417	0	1.0	0.9995138862983549	0.9989193620509763
bin120.fa	BL091222.clean.bam	SO091216.clean.bam	0.9994305933499704	857667	477	0	1.0	0.9994438400917839	0.9987365386048591
bin120.fa	BL091222.clean.bam	SO100111.clean.bam	0.9987239298339694	856824	523	0	1.0	0.9993896062668646	0.9977548815024594
bin120.fa	BL091222.clean.bam	SO100215.clean.bam	0.9151350742104375	783890	697	0	1.0	0.9991108446338134	0.9128246571769265
bin120.fa	BL091222.clean.bam	SO100315.clean.bam	0.9992752803454057	857466	521	0	1.0	0.9993923957334752	0.9985024780146072
bin120.fa	BL091222.clean.bam	SO101027.clean.bam	0.9952892284315028	853857	634	0	1.0	0.9992574869094005	0.9942998677150097
bin120.fa	BL091222.clean.bam	SO101115.clean.bam	0.9995574259164931	857733	504	3	0.999996502408092	0.9994124045594608	0.9988133943210613
bin120.fa	BL091222.clean.bam	SO101206.clean.bam	0.9992264398572428	857375	557	0	1.0	0.9993503426155417	0.9983965102846922
bin120.fa	BL091222.clean.bam	SO110117.clean.bam	0.9995658240572691	857784	521	0	1.0	0.999392620986169	0.9988727828290356
bin120.fa	BL091222.clean.bam	SO110207.clean.bam	0.9918233193606192	850849	603	0	1.0	0.9992912961054194	0.9907971102250708
bin120.fa	BL091222.clean.bam	SO110309.clean.bam	0.995153175881803	853850	623	0	1.0	0.9992703636470106	0.9942917163511701
bin120.fa	BL091222.clean.bam	SO111123.clean.bam	0.9995457163132051	857749	462	1	0.9999988341577781	0.9994613808934781	0.9988320260098376
bin120.fa	BL091222.clean.bam	SO111206.clean.bam	0.9995307950677517	857744	447	0	1.0	0.9994788654890037	0.998826203607095
bin120.fa	BL091222.clean.bam	SO121212.clean.bam	0.5497017299824615	464493	510	0	1.0	0.9989020286635105	0.5408930634222686
bin120.fa	BL091222.clean.bam	SO130115.clean.bam	0.608065945085393	514354	669	8	0.9999844465096024	0.9986993393654954	0.5989552280518706
bin120.fa	BL091222.clean.bam	SO140113.clean.bam	0.9995387920814929	857719	469	0	1.0	0.9994532008734796	0.998797091593382
bin120.fa	BL091222.clean.bam	SO140224.clean.bam	0.7703495130365673	657884	594	0	1.0	0.9990971052647579	0.7660931211805038
